sheet,cell,row,column,author,note_text
Sources & Notes,H22,22,H,Codex,"GOOG-Q425-CAPEX
Value: 27.851
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
Evidence: Quarter capex = $91.447B FY2025 cash PP&E purchases less $63.596B first nine months = $27.851B.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-02-05_10-K_goog-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H23,23,H,Codex,"GOOG-Q126-FACT
Value: 467.6
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
Evidence: Revenue backlog/RPO was $467.6B; $462.3B related to Google Cloud. Alphabet changed the definition in Q1 2026 to include original terms of one year or less ($7.3B), so the series has a comparability break.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-04-30_10-Q_goog-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H24,24,H,Codex,"GOOG-Q126-CAPEX
Value: 35.674
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
Evidence: The Q1 2026 10-Q reports $35.674B of cash purchases of property and equipment.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-04-30_10-Q_goog-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H25,25,H,Codex,"GOOG-Q226-FACT
Value: 519.5
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Evidence: Revenue backlog/RPO was $519.5B, including $513.9B related to Google Cloud. The Q1 2026 short-term-contract definition change remains in effect, and Cloud backlog now includes TPU system-sale agreements; the vast majority remains GCP agreements.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-07-23_10-Q_goog-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H26,26,H,Codex,"GOOG-Q226-CAPEX
Value: 44.924
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Evidence: The Q2 2026 10-Q reports exact cash purchases of PP&E of $44.924B; narrative disclosure rounds to $44.9B.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-07-23_10-Q_goog-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H27,27,H,Codex,"GOOG-PLAN
Value: 200.0
Public source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
Evidence: Alphabet's official Q2 2026 call raised its 2026 capex range to $195B-$205B from $180B-$190B. $200B is the model midpoint, not company point guidance.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H28,28,H,Codex,"GOOG-WACC
Value: 0.1066
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: January 2026 cost of capital for Software (Internet), January 2026 U.S. industry average
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H29,29,H,Codex,"AMZN-Q225-FACT
Value: 195.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $195B as of June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H30,30,H,Codex,"AMZN-Q225-CAPEX
Value: 32.183
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets for Q2 2025 was $32.183B.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H31,31,H,Codex,"AMZN-Q325-FACT
Value: 200.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $200B; weighted-average remaining life was 3.8 years.
Local source: 01_sources/company_filings/amazon/Amazon_2025-10-31_10-Q_amzn-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H32,32,H,Codex,"AMZN-Q325-CAPEX
Value: 35.095
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets for Q3 2025 was $35.095B.
Local source: 01_sources/company_filings/amazon/Amazon_2025-10-31_10-Q_amzn-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H33,33,H,Codex,"AMZN-Q425-FACT
Value: 244.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $244B as of December 31, 2025.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H34,34,H,Codex,"AMZN-Q425-CAPEX
Value: 39.522
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Quarter capex = $131.819B FY2025 less $92.297B first nine months = $39.522B.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H35,35,H,Codex,"AMZN-Q126-FACT
Value: 364.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $364B as of March 31, 2026—not $464B as shown in the supplied snapshot. Weighted-average remaining life was 5.5 years.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H36,36,H,Codex,"AMZN-Q126-CAPEX
Value: 44.203
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets was $44.203B. Amazon's narrative cash-capex measure was $43.2B; this model uses the standardized XBRL series consistently across quarters.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H37,37,H,Codex,"AMZN-Q226-FACT
Value: 496.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $496B; weighted-average remaining life was 6.4 years. Anthropic's expanded commitment is already included in the total and must not be added separately.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H38,38,H,Codex,"AMZN-Q226-CAPEX
Value: 54.208
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Gross cash PP&E purchases were $54.208B, also reconciling as $98.411B first half less $44.203B Q1. Amazon's separate net cash-capex measure was $53.076B; the model preserves the gross series.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H39,39,H,Codex,"AMZN-PLAN
Value: 200.0
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
Evidence: Amazon's SEC-filed Q4 2025 release said it expected about $200B of 2026 capex. The Q2 2026 10-Q and filed release did not provide a replacement numeric full-year plan.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H40,40,H,Codex,"AMZN-WACC
Value: 0.0727
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: January 2026 cost of capital for Retail (General), January 2026 U.S. industry average
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H41,41,H,Codex,"ORCL-Q225-FACT
Value: 137.8
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Remaining performance obligations were $137.8B as of May 31, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H42,42,H,Codex,"ORCL-Q225-CAPEX
Value: 9.08
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Quarter capex = $21.215B FY2025 less $12.135B first nine months = $9.080B. The $5.0B in the supplied image is not supported by Oracle's cash-flow filings. Nine-month source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025037143/orcl-20250228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H43,43,H,Codex,"ORCL-Q325-FACT
Value: 455.3
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: Remaining performance obligations were $455.3B as of August 31, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H44,44,H,Codex,"ORCL-Q325-CAPEX
Value: 8.502
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: The FY26 Q1 cash-flow statement reports $8.502B of capex.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H45,45,H,Codex,"ORCL-Q425-FACT
Value: 523.3
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Remaining performance obligations were $523.3B as of November 30, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H46,46,H,Codex,"ORCL-Q425-CAPEX
Value: 12.033
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Quarter capex = $20.535B first half less $8.502B Q1 = $12.033B.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H47,47,H,Codex,"ORCL-Q126-FACT
Value: 552.6
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Remaining performance obligations were $552.6B as of February 28, 2026.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H48,48,H,Codex,"ORCL-Q126-CAPEX
Value: 18.635
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Quarter capex = $39.170B first nine months less $20.535B first half = $18.635B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H49,49,H,Codex,"ORCL-Q226-FACT
Value: 638.0
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Remaining performance obligations were $638B at May 31, 2026, up $85B sequentially. Oracle's filed release says most Q3/Q4 RPO growth came from large AI contracts and $75B of prepaid or customer-supplied hardware reduces Oracle's own capital requirement.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H50,50,H,Codex,"ORCL-Q226-CAPEX
Value: 16.493
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Quarter capex = $55.663B FY2026 cash capex less $39.170B first nine months = $16.493B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H51,51,H,Codex,"ORCL-PLAN
Value: 55.663
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
Evidence: Oracle reported FY2026 GAAP cash capex of $55.663B. Official Q4 slides guide to approximately $70B of FY2027 net cash outlay for capex, a non-GAAP measure that deducts capex financing and customer prepayments and is not interchangeable with gross capex. The model uses the latest completed gross-capex actual rather than the expired $50B FY2026 outlook. Official slides: https://s23.q4cdn.com/440135859/files/doc_financials/2026/q4/Q4-FY26-Oracle-Earnings-Slides.pdf. Local backup: 01_sources/company_filings/oracle/Oracle_2026-06-10_Q4-FY26_Earnings_Slides.pdf
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H52,52,H,Codex,"ORCL-WACC
Value: 0.0783
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: January 2026 cost of capital for Computer Services, January 2026 U.S. industry average
Classification: public filing / official company disclosure unless stated otherwise."
